,0,1,2,3
70,3.4,Level 3,da:a1:19:40:64:dd,2019-12-21 06:39:34.378 UTC
71,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-18 03:50:18.19 UTC
72,3.4,Level 3,d8:08:31:11:ab:b6,2019-12-20 12:13:30.815 UTC
73,3.4,Level 3,88:b4:a6:a3:e0:25,2019-12-21 23:31:18.501 UTC
74,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-18 02:32:57.136 UTC
75,3.4,Level 3,d4:63:c6:b9:76:d2,2019-12-16 09:02:29.73 UTC
76,3.4,Level 3,a8:16:d0:98:fe:1b,2019-12-17 17:44:54.83 UTC
77,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-07 04:06:02.186 UTC
78,3.4,Level 3,7a:a2:51:1e:b0:08,2019-12-03 12:11:24.444 UTC
79,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-12 01:52:05.159 UTC
80,3.4,Level 3,a8:16:d0:f2:b6:eb,2019-12-18 00:00:41.508 UTC
81,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-17 01:41:43.275 UTC
82,3.4,Level 3,f8:95:c7:b1:a4:a8,2019-12-10 23:59:25.189 UTC
83,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-13 04:51:35.196 UTC
84,3.4,Level 3,e4:8b:7f:7d:e0:a3,2019-12-16 18:51:50.283 UTC
85,3.4,Level 3,7c:8b:b5:3b:2d:c1,2019-12-19 15:56:38.148 UTC
86,3.4,Level 3,7c:8b:b5:62:d6:bf,2019-12-14 14:45:57.623 UTC
87,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-20 02:06:08.358 UTC
88,3.4,Level 3,fc:64:3a:4d:70:90,2019-12-20 10:15:13.318 UTC
89,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-27 22:52:31.474 UTC
90,3.4,Level 3,10:98:c3:19:b3:37,2019-12-01 12:37:00.171 UTC
91,3.4,Level 3,50:92:b9:f9:e6:5e,2019-12-14 14:43:31.152 UTC
92,3.4,Level 3,4a:41:12:47:5f:76,2019-12-16 12:00:53.857 UTC
93,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-12 04:30:20.173 UTC
94,3.4,Level 3,00:16:98:1c:a7:05,2019-12-10 13:28:08.374 UTC
95,3.4,Level 3,50:92:b9:d6:a4:26,2019-12-08 18:08:55.197 UTC
