,0,1,2,3
70,4.4,Level 3,dc:86:d8:e5:0a:7b,2019-12-25 20:27:10.046 UTC
71,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-10 09:34:44.893 UTC
72,4.4,Level 3,cc:c0:79:72:c8:9c,2019-12-11 04:05:50.126 UTC
73,4.4,Level 3,fc:64:3a:e8:21:52,2019-12-22 15:24:26.018 UTC
74,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-10 11:52:36.847 UTC
75,4.4,Level 3,aa:c2:ad:05:24:ad,2019-12-17 02:47:22.399 UTC
76,4.4,Level 3,bc:98:df:ab:76:89,2019-12-18 07:33:58.231 UTC
77,4.4,Level 3,e0:dc:ff:01:39:13,2019-12-03 22:09:03.384 UTC
78,4.4,Level 3,58:d9:c3:d0:27:13,2019-12-12 09:16:43.298 UTC
79,4.4,Level 3,78:40:e4:2e:16:40,2019-12-15 08:57:50.453 UTC
80,4.4,Level 3,0a:1e:7f:c1:64:78,2019-12-17 22:49:59.591 UTC
81,4.4,Level 3,a8:96:75:41:64:67,2019-12-17 20:58:35.33 UTC
82,4.4,Level 3,00:05:9e:96:a4:a6,2019-12-10 10:02:35.961 UTC
83,4.4,Level 3,30:cb:f8:86:14:b2,2019-12-28 09:10:37.151 UTC
84,4.4,Level 3,d0:77:14:15:32:44,2019-12-13 08:43:46.342 UTC
85,4.4,Level 3,bc:98:df:ab:76:89,2019-12-15 11:03:24.605 UTC
86,4.4,Level 3,48:51:69:2c:ba:18,2019-12-03 17:17:43.356 UTC
87,4.4,Level 3,da:b1:de:17:ac:85,2019-12-23 08:36:54.004 UTC
88,4.4,Level 3,58:d9:c3:d0:27:13,2019-12-08 07:49:44.943 UTC
89,4.4,Level 3,cc:66:0a:cd:04:fb,2019-12-29 15:17:00.993 UTC
90,4.4,Level 3,58:d9:c3:d0:27:13,2019-12-04 09:43:58.951 UTC
91,4.4,Level 3,7c:8b:b5:ac:76:a1,2019-12-14 09:01:03.35 UTC
92,4.4,Level 3,e0:dc:ff:01:39:13,2019-12-03 22:09:03.383 UTC
93,4.4,Level 3,d0:77:14:68:09:5d,2019-12-16 16:36:51.378 UTC
94,4.4,Level 3,fc:aa:b6:7e:fb:a0,2019-12-18 17:40:55.077 UTC
95,4.4,Level 3,58:d9:c3:d0:27:13,2019-12-09 06:19:27.338 UTC
96,4.4,Level 3,da:a1:19:8c:fe:19,2019-12-14 08:05:55.845 UTC
97,4.4,Level 3,4a:57:d7:0e:51:2c,2019-12-26 13:46:24.518 UTC
98,4.4,Level 3,30:cb:f8:0f:b4:bd,2019-12-15 06:47:46.01 UTC
99,4.4,Level 3,bc:98:df:ab:76:89,2019-12-29 11:35:29.465 UTC
100,4.4,Level 3,f0:d7:aa:ea:52:55,2019-12-03 10:47:56.07 UTC
101,4.4,Level 3,60:1d:91:83:23:d5,2019-12-17 10:28:09.445 UTC
102,4.4,Level 3,38:9a:f6:34:a7:75,2019-12-17 21:11:12.076 UTC
103,4.4,Level 3,7c:8b:b5:1e:4a:c7,2019-12-21 22:14:31.329 UTC
104,4.4,Level 3,5a:1d:fc:2d:2e:63,2019-12-11 21:38:20.689 UTC
105,4.4,Level 3,30:89:d3:f5:bd:70,2019-12-14 22:59:08.365 UTC
106,4.4,Level 3,cc:61:e5:2c:77:8c,2019-12-09 14:08:26.119 UTC
107,4.4,Level 3,d4:11:a3:3f:b9:67,2019-12-10 15:38:42.943 UTC
108,4.4,Level 3,04:d3:95:ed:cd:9a,2019-12-30 13:52:53.721 UTC
109,4.4,Level 3,bc:98:df:89:bf:8b,2019-12-26 13:34:33.587 UTC
110,4.4,Level 3,60:1d:91:a8:90:8a,2019-12-04 20:44:47.514 UTC
111,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-10 09:45:29.003 UTC
112,4.4,Level 3,c4:98:80:bf:85:da,2019-12-24 07:40:04.607 UTC
113,4.4,Level 3,70:fd:46:c3:de:54,2019-12-04 18:24:20.589 UTC
114,4.4,Level 3,7c:8b:b5:2e:f3:43,2019-12-16 20:05:19.044 UTC
115,4.4,Level 3,bc:98:df:d9:1e:6d,2019-12-26 16:07:12.747 UTC
116,4.4,Level 3,00:05:9e:96:a4:a6,2019-12-22 07:27:27.997 UTC
117,4.4,Level 3,68:c4:4d:83:d8:cc,2019-12-24 18:30:07.678 UTC
118,4.4,Level 3,7c:8b:b5:27:60:21,2019-12-03 11:06:30.543 UTC
119,4.4,Level 3,e0:cb:1d:59:5a:a2,2019-12-18 09:21:30.734 UTC
120,4.4,Level 3,48:60:5f:36:d7:31,2019-12-20 14:08:28.093 UTC
121,4.4,Level 3,08:d4:6a:fd:0a:89,2019-12-25 16:45:49.036 UTC
122,4.4,Level 3,38:9a:f6:f0:bf:f7,2019-12-03 09:31:32.579 UTC
123,4.4,Level 3,d0:77:14:6a:ce:bb,2019-12-24 17:30:07.738 UTC
124,4.4,Level 3,70:fd:46:6b:8b:7e,2019-12-06 08:11:33.751 UTC
125,4.4,Level 3,28:83:35:ef:f2:a1,2019-12-18 08:29:14.529 UTC
126,4.4,Level 3,fc:64:3a:32:3f:72,2019-12-30 14:20:34.718 UTC
127,4.4,Level 3,70:fd:46:ab:c8:10,2019-12-13 07:18:03.395 UTC
128,4.4,Level 3,60:1d:91:83:23:d5,2019-12-18 14:13:25.824 UTC
129,4.4,Level 3,60:1d:91:83:23:d5,2019-12-17 10:28:09.456 UTC
130,4.4,Level 3,a8:51:5b:0a:4b:2d,2019-12-10 21:00:53.403 UTC
131,4.4,Level 3,64:70:33:95:8f:4c,2019-12-18 18:58:20.486 UTC
132,4.4,Level 3,58:d9:c3:d0:27:13,2019-12-08 12:23:16.169 UTC
133,4.4,Level 3,8c:f1:12:ee:a3:3a,2019-12-19 08:10:00.137 UTC
134,4.4,Level 3,70:fd:46:d6:20:16,2019-12-11 05:05:02.247 UTC
135,4.4,Level 3,a8:16:d0:47:65:3f,2019-12-14 00:07:31.436 UTC
136,4.4,Level 3,70:fd:46:ab:c8:10,2019-12-13 07:18:03.394 UTC
137,4.4,Level 3,dc:08:0f:7d:26:a0,2019-12-22 17:11:44.749 UTC
138,4.4,Level 3,38:9a:f6:3e:66:07,2019-12-22 06:09:37.336 UTC
139,4.4,Level 3,f0:d7:aa:4b:4a:92,2019-12-07 13:40:42.5 UTC
140,4.4,Level 3,98:39:8e:90:15:01,2019-12-20 17:18:44.855 UTC
141,4.4,Level 3,04:d3:95:ed:cd:9a,2019-12-30 13:52:53.72 UTC
142,4.4,Level 3,70:fd:46:18:f9:b6,2019-12-08 10:17:39.577 UTC
143,4.4,Level 3,6a:9a:93:43:c9:cb,2019-12-15 08:33:24.73 UTC
144,4.4,Level 3,30:07:4d:67:bf:db,2019-12-18 11:32:31.352 UTC
145,4.4,Level 3,14:20:5e:34:f7:de,2019-12-22 16:19:50.731 UTC
146,4.4,Level 3,44:91:60:46:bf:76,2019-12-28 19:22:49.18 UTC
147,4.4,Level 3,90:73:5a:9c:e9:be,2019-12-07 18:27:21.004 UTC
148,4.4,Level 3,60:1d:91:83:23:d5,2019-12-18 10:35:48.439 UTC
149,4.4,Level 3,88:79:7e:b9:fe:6c,2019-12-16 08:39:30.402 UTC
150,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-28 13:39:09.353 UTC
151,4.4,Level 3,d4:11:a3:3f:b9:67,2019-12-10 15:38:42.944 UTC
152,4.4,Level 3,7c:8b:b5:a2:ae:85,2019-12-29 05:49:05.298 UTC
153,4.4,Level 3,bc:98:df:ab:76:89,2019-12-14 13:46:52.244 UTC
154,4.4,Level 3,7a:6f:bf:c0:b9:d0,2019-12-21 21:47:01.457 UTC
155,4.4,Level 3,bc:98:df:ab:76:89,2019-12-15 11:03:24.598 UTC
156,4.4,Level 3,da:ff:ed:b9:7e:bc,2019-12-05 07:12:33.858 UTC
157,4.4,Level 3,50:92:b9:e9:de:f6,2019-12-07 18:56:28.532 UTC
158,4.4,Level 3,04:d6:aa:87:80:f5,2019-12-12 14:08:05.249 UTC
159,4.4,Level 3,b8:1d:aa:e4:96:2e,2019-12-17 11:15:52.34 UTC
160,4.4,Level 3,24:f0:94:64:56:aa,2019-12-08 20:29:47.958 UTC
161,4.4,Level 3,fc:64:3a:75:e9:16,2019-12-10 12:15:31.025 UTC
162,4.4,Level 3,a8:16:d0:40:70:6d,2019-12-10 16:38:26.624 UTC
163,4.4,Level 3,7c:76:68:4f:c4:61,2019-12-15 07:49:02.679 UTC
164,4.4,Level 3,d0:77:14:12:4a:be,2019-12-21 07:11:11.661 UTC
165,4.4,Level 3,cc:61:e5:6e:ff:d7,2019-12-10 20:14:56.41 UTC
166,4.4,Level 3,5a:1d:fc:2d:2e:63,2019-12-11 21:38:19.84 UTC
167,4.4,Level 3,48:51:69:2c:ba:18,2019-12-29 08:46:22.356 UTC
168,4.4,Level 3,60:ab:67:98:d8:39,2019-12-08 13:00:17.823 UTC
169,4.4,Level 3,fc:64:3a:6a:e9:a8,2019-12-07 08:21:34.505 UTC
170,4.4,Level 3,f0:25:b7:df:31:5e,2019-12-06 09:15:14.032 UTC
171,4.4,Level 3,50:92:b9:e9:ee:ba,2019-12-12 07:02:10.015 UTC
172,4.4,Level 3,bc:98:df:ab:76:89,2019-12-05 12:30:33.406 UTC
173,4.4,Level 3,fc:64:3a:9c:1d:6e,2019-12-10 06:50:09.218 UTC
174,4.4,Level 3,7c:76:68:4f:c4:61,2019-12-15 07:49:02.687 UTC
175,4.4,Level 3,f4:f5:24:c1:96:46,2019-12-19 18:32:16.37 UTC
176,4.4,Level 3,38:d5:47:50:b4:30,2019-12-24 18:01:53.253 UTC
177,4.4,Level 3,bc:98:df:d9:1e:6d,2019-12-22 12:48:19.183 UTC
178,4.4,Level 3,fc:64:3a:1a:23:64,2019-12-08 09:08:43.92 UTC
179,4.4,Level 3,10:98:c3:0e:e6:6a,2019-12-12 16:16:16.32 UTC
180,4.4,Level 3,bc:98:df:ab:76:89,2019-12-15 14:26:41.766 UTC
181,4.4,Level 3,14:c2:13:78:8a:75,2019-12-15 15:42:31.309 UTC
182,4.4,Level 3,60:1d:91:a8:90:8a,2019-12-04 20:44:47.513 UTC
183,4.4,Level 3,50:92:b9:35:8f:fe,2019-12-08 10:39:26.897 UTC
184,4.4,Level 3,da:a1:19:6e:44:ee,2019-12-13 17:37:49.113 UTC
185,4.4,Level 3,7c:8b:b5:52:36:19,2019-12-14 00:53:09.257 UTC
186,4.4,Level 3,38:9a:f6:cf:1c:fd,2019-12-14 10:36:25.637 UTC
187,4.4,Level 3,38:9a:f6:96:7c:cf,2019-12-14 12:18:45.022 UTC
188,4.4,Level 3,28:24:ff:ab:f2:07,2019-12-11 06:41:29.439 UTC
189,4.4,Level 3,38:9a:f6:34:a7:75,2019-12-18 22:50:37.755 UTC
