,0,1,2,3
260,2.5,Level 3,8c:f1:12:71:a2:b4,2019-12-04 06:01:26.374 UTC
261,2.5,Level 3,6c:c7:ec:92:dc:89,2019-12-04 07:35:46.919 UTC
262,2.5,Level 3,70:fd:46:8e:45:1a,2019-12-08 06:53:12.143 UTC
263,2.5,Level 3,10:f1:f2:53:19:e9,2019-12-11 06:27:15.128 UTC
264,2.5,Level 3,80:58:f8:eb:60:4c,2019-12-16 14:55:14.47 UTC
265,2.5,Level 3,b4:f7:a1:a0:97:e5,2019-12-29 07:13:20.043 UTC
266,2.5,Level 3,08:62:66:39:1b:56,2019-12-10 20:22:20.335 UTC
267,2.5,Level 3,9c:35:eb:3b:60:4c,2019-12-18 00:33:49.319 UTC
268,2.5,Level 3,50:92:b9:df:47:f8,2019-12-29 19:50:14.805 UTC
269,2.5,Level 3,58:d9:c3:d3:2b:93,2019-12-04 18:35:06.001 UTC
270,2.5,Level 3,44:80:eb:92:16:f0,2019-12-08 09:40:18.442 UTC
271,2.5,Level 3,00:5b:94:36:f4:57,2019-12-08 10:38:45.652 UTC
272,2.5,Level 3,58:e6:ba:48:30:b5,2019-12-15 13:32:22.152 UTC
273,2.5,Level 3,0c:b6:d2:3e:03:6e,2019-12-18 05:34:53.123 UTC
274,2.5,Level 3,70:bb:e9:cf:46:09,2019-12-19 09:59:33.449 UTC
275,2.5,Level 3,50:92:b9:f9:27:f8,2019-12-10 05:57:57.288 UTC
276,2.5,Level 3,fc:64:3a:d7:02:1e,2019-12-21 13:09:09.112 UTC
277,2.5,Level 3,b0:be:76:2f:41:47,2019-12-23 12:12:39.976 UTC
278,2.5,Level 3,c4:06:83:eb:f2:9b,2019-12-24 19:04:35.198 UTC
279,2.5,Level 3,58:10:8c:86:3c:34,2019-12-01 15:28:36.952 UTC
280,2.5,Level 3,98:39:8e:05:d1:a3,2019-12-10 06:00:22.162 UTC
281,2.5,Level 3,0c:b6:d2:3e:03:6e,2019-12-18 05:57:17.099 UTC
282,2.5,Level 3,4c:ed:fb:83:b5:8a,2019-12-01 14:59:44.315 UTC
283,2.5,Level 3,70:bb:e9:ea:ad:a1,2019-12-09 23:27:59.192 UTC
284,2.5,Level 3,5c:af:06:0f:51:3f,2019-12-11 05:46:24.158 UTC
285,2.5,Level 3,9a:9d:d3:25:7f:5b,2019-12-19 02:22:11.365 UTC
286,2.5,Level 3,5a:10:8c:86:3c:34,2019-12-24 17:29:51.221 UTC
