,0,1,2,3
70,3.9,Level 3,fc:15:b4:a8:af:cf,2019-12-06 17:10:39.162 UTC
71,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-29 02:51:47.301 UTC
72,3.9,Level 3,8c:45:00:85:69:de,2019-12-30 16:36:50.773 UTC
73,3.9,Level 3,40:9b:cd:96:51:a1,2019-12-01 10:15:57.741 UTC
74,3.9,Level 3,f0:8a:76:b9:59:ba,2019-12-08 13:11:49.946 UTC
75,3.9,Level 3,d0:b1:28:4e:b4:17,2019-12-24 19:07:40.634 UTC
76,3.9,Level 3,7c:8b:b5:be:d8:a1,2019-12-08 02:42:28.268 UTC
77,3.9,Level 3,64:32:a8:12:b9:20,2019-12-12 12:54:11.696 UTC
78,3.9,Level 3,98:ca:33:b3:9b:b7,2019-12-13 17:08:44.765 UTC
79,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-28 00:50:35.377 UTC
80,3.9,Level 3,04:52:f3:c2:1b:7f,2019-12-01 15:33:19.451 UTC
81,3.9,Level 3,b4:ef:39:f3:2e:f7,2019-12-19 06:20:28.384 UTC
82,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-28 23:28:35.457 UTC
83,3.9,Level 3,4a:7e:3f:5d:9e:57,2019-12-29 07:24:31.046 UTC
84,3.9,Level 3,90:73:5a:3e:88:29,2019-12-13 01:24:15.146 UTC
85,3.9,Level 3,7c:8b:b5:d6:13:c1,2019-12-20 19:08:18.327 UTC
86,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-29 11:55:16.5 UTC
87,3.9,Level 3,48:49:c7:ac:a6:66,2019-12-03 08:21:22.468 UTC
88,3.9,Level 3,f4:b7:e2:d6:5c:03,2019-12-07 17:56:50.555 UTC
89,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-28 02:45:49.312 UTC
90,3.9,Level 3,fc:64:3a:81:2b:a8,2019-12-30 16:09:48.976 UTC
91,3.9,Level 3,48:49:c7:72:4f:4a,2019-12-03 01:31:08.309 UTC
92,3.9,Level 3,d4:a3:3d:b3:c2:2d,2019-12-12 13:13:40.768 UTC
93,3.9,Level 3,3a:d1:0d:50:a0:b7,2019-12-12 22:08:16.589 UTC
94,3.9,Level 3,30:4b:07:33:60:32,2019-12-23 09:25:12.718 UTC
95,3.9,Level 3,70:bb:e9:d6:85:fb,2019-12-27 22:23:45.139 UTC
96,3.9,Level 3,30:cb:f8:39:c5:25,2019-12-06 19:57:34.993 UTC
97,3.9,Level 3,90:32:4b:c8:8e:69,2019-12-08 13:55:20.269 UTC
98,3.9,Level 3,10:d0:7a:4f:99:08,2019-12-18 19:21:55.062 UTC
99,3.9,Level 3,10:98:c3:a7:9a:39,2019-12-21 22:24:29.491 UTC
100,3.9,Level 3,bc:ff:eb:62:8a:7b,2019-12-10 23:23:27.105 UTC
101,3.9,Level 3,04:1b:6d:ae:04:1b,2019-12-11 10:39:55.28 UTC
102,3.9,Level 3,14:32:d1:16:b5:d8,2019-12-17 02:29:14.215 UTC
103,3.9,Level 3,da:a1:19:cd:14:f8,2019-12-22 09:11:09.851 UTC
104,3.9,Level 3,dc:ef:ca:d8:37:24,2019-12-13 09:26:19.228 UTC
105,3.9,Level 3,78:02:f8:21:82:61,2019-12-15 12:38:32.84 UTC
106,3.9,Level 3,a4:67:06:66:f2:97,2019-12-03 08:59:46.094 UTC
107,3.9,Level 3,f8:2d:7c:a5:a9:2b,2019-12-04 16:30:08.6 UTC
108,3.9,Level 3,fc:a6:67:c9:3d:88,2019-12-07 18:48:20.527 UTC
109,3.9,Level 3,6c:c7:ec:78:cb:a8,2019-12-24 03:41:13.139 UTC
110,3.9,Level 3,da:a1:19:66:08:60,2019-12-28 17:31:48.266 UTC
111,3.9,Level 3,fc:15:b4:a8:af:cf,2019-12-29 08:16:01.56 UTC
112,3.9,Level 3,fc:64:3a:f2:db:96,2019-12-29 11:34:13.366 UTC
113,3.9,Level 3,c8:f2:30:e6:d5:ad,2019-12-06 07:29:31.52 UTC
114,3.9,Level 3,dc:bf:e9:c9:98:8e,2019-12-08 12:46:25.894 UTC
115,3.9,Level 3,7c:8b:b5:58:48:01,2019-12-18 16:51:25.188 UTC
116,3.9,Level 3,70:fd:46:d1:33:ea,2019-12-29 10:22:06.351 UTC
117,3.9,Level 3,38:9a:f6:90:fe:7f,2019-12-27 19:38:56.056 UTC
118,3.9,Level 3,70:fd:46:18:e3:f8,2019-12-06 01:48:25.347 UTC
119,3.9,Level 3,00:b5:d0:28:bb:31,2019-12-08 15:07:13.167 UTC
120,3.9,Level 3,90:73:5a:3e:88:29,2019-12-13 01:24:15.147 UTC
121,3.9,Level 3,d4:c9:4b:42:65:73,2019-12-17 10:39:19.909 UTC
122,3.9,Level 3,68:7d:6b:01:fa:f7,2019-12-22 07:24:21.325 UTC
123,3.9,Level 3,e8:36:17:06:87:1e,2019-12-01 06:38:59.143 UTC
124,3.9,Level 3,48:51:69:0c:31:1a,2019-12-01 09:49:10.331 UTC
125,3.9,Level 3,da:a1:19:ee:4f:12,2019-12-30 01:24:42.353 UTC
126,3.9,Level 3,54:ba:d6:f7:15:3c,2019-12-30 12:30:17.412 UTC
127,3.9,Level 3,e0:33:8e:3f:39:26,2019-12-10 02:05:19.241 UTC
128,3.9,Level 3,04:d9:f5:42:03:97,2019-12-19 01:31:17.088 UTC
129,3.9,Level 3,f4:06:16:ec:fe:ce,2019-12-23 15:28:15.063 UTC
130,3.9,Level 3,da:a1:19:39:75:3d,2019-12-05 23:24:34.499 UTC
131,3.9,Level 3,d4:c9:4b:19:45:88,2019-12-18 02:00:01.389 UTC
132,3.9,Level 3,b0:c1:9e:fc:47:34,2019-12-20 08:34:34.61 UTC
133,3.9,Level 3,fc:64:3a:52:0c:fe,2019-12-26 15:16:16.752 UTC
134,3.9,Level 3,b8:1d:aa:e0:1e:af,2019-12-05 22:29:11.043 UTC
135,3.9,Level 3,48:49:c7:c1:97:58,2019-12-24 18:22:23.225 UTC
136,3.9,Level 3,ba:89:4c:bc:31:82,2019-12-15 20:47:07.553 UTC
137,3.9,Level 3,aa:16:d0:2d:7e:97,2019-12-13 08:00:56.033 UTC
138,3.9,Level 3,dc:44:b6:52:eb:03,2019-12-20 09:30:56.073 UTC
139,3.9,Level 3,98:39:8e:de:bd:47,2019-12-05 20:12:25.865 UTC
140,3.9,Level 3,ac:5f:3e:8c:3b:cd,2019-12-08 16:04:22.661 UTC
141,3.9,Level 3,fc:64:3a:8a:f3:d4,2019-12-20 17:36:41.813 UTC
142,3.9,Level 3,70:fd:46:a9:a1:a0,2019-12-24 01:21:46.181 UTC
143,3.9,Level 3,dc:bf:e9:0a:76:37,2019-12-12 23:49:01.809 UTC
144,3.9,Level 3,f8:38:80:e6:ea:d1,2019-12-03 19:45:21.604 UTC
145,3.9,Level 3,88:b4:a6:a2:ac:d9,2019-12-28 00:29:24.288 UTC
146,3.9,Level 3,70:fd:46:18:e3:f8,2019-12-06 00:59:13.58 UTC
147,3.9,Level 3,74:42:8b:d5:23:ee,2019-12-24 18:52:33.306 UTC
148,3.9,Level 3,24:46:c8:b3:e6:5a,2019-12-27 03:18:01.283 UTC
149,3.9,Level 3,88:b4:a6:5d:a8:36,2019-12-21 01:09:06.152 UTC
150,3.9,Level 3,f4:06:16:ec:fe:ce,2019-12-23 15:28:12.328 UTC
151,3.9,Level 3,54:ba:d6:f7:15:3c,2019-12-30 12:30:20.312 UTC
152,3.9,Level 3,88:29:9c:2d:2b:01,2019-12-05 13:01:55.861 UTC
153,3.9,Level 3,58:d9:c3:16:29:f9,2019-12-10 21:47:56.247 UTC
154,3.9,Level 3,10:d0:7a:4f:99:08,2019-12-16 02:32:49.14 UTC
155,3.9,Level 3,da:20:e1:a2:c1:fd,2019-12-06 00:17:03.431 UTC
156,3.9,Level 3,dc:44:b6:63:be:48,2019-12-03 09:01:07.084 UTC
157,3.9,Level 3,98:b8:ba:5e:b4:9a,2019-12-29 12:56:35.813 UTC
158,3.9,Level 3,a8:16:d0:df:0b:87,2019-12-03 21:45:58.956 UTC
159,3.9,Level 3,30:cb:f8:a9:d8:e6,2019-12-15 02:05:20.534 UTC
160,3.9,Level 3,68:7d:6b:01:fa:f7,2019-12-22 07:24:20.514 UTC
161,3.9,Level 3,68:7d:6b:11:02:09,2019-12-03 12:58:27.697 UTC
162,3.9,Level 3,70:fd:46:df:9d:a0,2019-12-21 21:50:57.133 UTC
163,3.9,Level 3,a8:16:d0:99:25:0d,2019-12-23 07:55:47.065 UTC
164,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-29 09:20:30.685 UTC
165,3.9,Level 3,10:5b:ad:fa:9e:1d,2019-12-03 07:37:32.491 UTC
166,3.9,Level 3,8c:fe:57:af:95:29,2019-12-04 12:30:14.913 UTC
167,3.9,Level 3,8c:45:00:b8:eb:da,2019-12-11 07:03:20.306 UTC
168,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-28 00:16:55.376 UTC
169,3.9,Level 3,fa:64:b5:b6:2b:89,2019-12-07 02:45:06.28 UTC
170,3.9,Level 3,10:d0:7a:4f:99:08,2019-12-04 06:38:29.682 UTC
171,3.9,Level 3,68:7d:6b:25:f6:25,2019-12-03 00:23:54.37 UTC
172,3.9,Level 3,10:d0:7a:4f:99:08,2019-12-11 07:23:55.557 UTC
173,3.9,Level 3,28:83:35:37:6d:ab,2019-12-05 17:17:36.742 UTC
174,3.9,Level 3,00:57:c1:b2:86:d9,2019-12-09 00:02:38.104 UTC
175,3.9,Level 3,80:58:f8:ac:fe:0e,2019-12-14 17:35:53.996 UTC
176,3.9,Level 3,7c:8b:b5:5d:11:05,2019-12-05 13:22:23.417 UTC
177,3.9,Level 3,4c:8d:79:2c:1d:58,2019-12-06 05:16:34.22 UTC
178,3.9,Level 3,88:f5:6e:86:2f:c7,2019-12-12 18:13:28.202 UTC
179,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-23 04:06:49.268 UTC
180,3.9,Level 3,70:fd:46:a9:a1:a0,2019-12-11 05:44:51.224 UTC
181,3.9,Level 3,58:20:59:00:e8:86,2019-12-09 13:19:39.162 UTC
182,3.9,Level 3,fc:64:3a:cb:ad:5a,2019-12-19 01:55:12.187 UTC
183,3.9,Level 3,aa:16:d0:2d:7e:97,2019-12-23 01:36:33.794 UTC
184,3.9,Level 3,70:fd:46:6e:3a:b4,2019-12-29 16:32:31.763 UTC
185,3.9,Level 3,f8:2d:7c:a5:a9:2b,2019-12-04 16:30:08.601 UTC
186,3.9,Level 3,a8:16:d0:1f:f3:57,2019-12-07 22:24:59.416 UTC
187,3.9,Level 3,70:bb:e9:b9:c4:1b,2019-12-17 04:13:26.089 UTC
188,3.9,Level 3,bc:3d:85:53:39:32,2019-12-21 11:18:29.331 UTC
189,3.9,Level 3,10:5b:ad:fa:9e:1d,2019-12-03 07:37:32.49 UTC
190,3.9,Level 3,18:01:f1:77:9c:4e,2019-12-24 05:09:24.19 UTC
191,3.9,Level 3,10:f1:f2:9a:4b:69,2019-12-29 15:22:45.907 UTC
192,3.9,Level 3,64:c2:de:3e:43:31,2019-12-13 09:47:43.164 UTC
193,3.9,Level 3,54:99:63:bc:ee:17,2019-12-27 23:34:14.296 UTC
194,3.9,Level 3,bc:fe:d9:54:35:fa,2019-12-29 13:16:28.413 UTC
195,3.9,Level 3,a8:16:d0:d2:a8:6b,2019-12-04 17:19:59.916 UTC
196,3.9,Level 3,3a:02:f0:bc:bb:7e,2019-12-07 07:13:50.395 UTC
197,3.9,Level 3,48:49:c7:65:89:30,2019-12-09 16:03:35.997 UTC
198,3.9,Level 3,fc:64:3a:dd:dc:20,2019-12-17 06:54:10.487 UTC
199,3.9,Level 3,88:b4:a6:96:3c:08,2019-12-19 09:35:17.788 UTC
200,3.9,Level 3,fc:18:3c:4f:7d:87,2019-12-19 23:30:41.529 UTC
201,3.9,Level 3,bc:98:df:87:39:25,2019-12-04 02:51:06.21 UTC
202,3.9,Level 3,80:58:f8:05:b2:c9,2019-12-23 10:02:00.965 UTC
203,3.9,Level 3,98:b8:ba:38:6c:f0,2019-12-28 13:13:25.454 UTC
204,3.9,Level 3,cc:66:0a:7f:cc:91,2019-12-18 20:48:00.48 UTC
205,3.9,Level 3,7c:8b:b5:30:38:f5,2019-12-28 00:13:06.545 UTC
206,3.9,Level 3,10:d0:7a:4f:99:08,2019-12-06 06:15:02.216 UTC
207,3.9,Level 3,b4:f1:da:fc:64:75,2019-12-09 02:29:32.286 UTC
208,3.9,Level 3,8c:f1:12:5a:11:52,2019-12-09 11:33:28.535 UTC
209,3.9,Level 3,70:fd:46:38:6c:44,2019-12-11 13:31:11.36 UTC
210,3.9,Level 3,7a:57:1a:e5:46:40,2019-12-18 20:41:18.197 UTC
211,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-29 15:03:33.219 UTC
212,3.9,Level 3,2a:22:f0:e3:5e:8f,2019-12-05 22:51:13.97 UTC
213,3.9,Level 3,fc:64:3a:52:6d:60,2019-12-23 13:58:14.689 UTC
214,3.9,Level 3,e0:24:81:23:85:8f,2019-12-24 05:57:34.284 UTC
215,3.9,Level 3,0a:53:fd:11:a7:b1,2019-12-14 12:13:11.951 UTC
216,3.9,Level 3,38:53:9c:36:b6:14,2019-12-19 13:50:54.524 UTC
217,3.9,Level 3,dc:35:f1:4f:ef:bb,2019-12-03 21:03:16.742 UTC
218,3.9,Level 3,ac:5f:3e:8c:3b:cd,2019-12-08 16:04:22.662 UTC
219,3.9,Level 3,74:2f:68:05:bf:b9,2019-12-08 18:04:57.575 UTC
220,3.9,Level 3,4a:1d:3f:a3:19:43,2019-12-11 17:15:51.611 UTC
221,3.9,Level 3,70:fd:46:a9:a1:a0,2019-12-24 01:21:46.18 UTC
222,3.9,Level 3,ac:e4:b5:0f:6c:0b,2019-12-02 21:22:23.071 UTC
223,3.9,Level 3,10:d0:7a:4f:99:08,2019-12-04 06:38:29.681 UTC
224,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-23 04:06:49.269 UTC
225,3.9,Level 3,a8:6b:ad:de:42:3b,2019-12-09 13:29:41.015 UTC
226,3.9,Level 3,bc:ff:eb:62:8a:7b,2019-12-10 23:23:27.106 UTC
227,3.9,Level 3,fc:64:3a:a1:a5:24,2019-12-07 08:41:53.015 UTC
228,3.9,Level 3,cc:61:e5:82:5e:18,2019-12-22 04:21:35.273 UTC
229,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-30 02:49:00.385 UTC
230,3.9,Level 3,64:a5:c3:a7:7d:63,2019-12-05 00:32:10.709 UTC
231,3.9,Level 3,34:bb:26:44:a2:18,2019-12-17 19:05:09.496 UTC
232,3.9,Level 3,dc:bf:e9:8a:b0:d7,2019-12-03 00:29:17.287 UTC
233,3.9,Level 3,14:9f:3c:aa:ac:c3,2019-12-10 09:29:20.571 UTC
234,3.9,Level 3,ca:7a:53:5e:65:3c,2019-12-13 07:05:33.957 UTC
235,3.9,Level 3,18:89:5b:3f:a6:a1,2019-12-24 07:28:35.523 UTC
236,3.9,Level 3,28:83:35:c2:38:0d,2019-12-29 12:29:41.774 UTC
237,3.9,Level 3,c0:8c:71:6b:c0:44,2019-12-30 09:31:28.022 UTC
238,3.9,Level 3,9a:d9:a3:99:8c:99,2019-12-21 01:57:09.163 UTC
239,3.9,Level 3,90:73:5a:16:ea:a0,2019-12-27 20:02:32.735 UTC
240,3.9,Level 3,fc:64:3a:58:3a:be,2019-12-03 17:20:00.669 UTC
241,3.9,Level 3,98:39:8e:a4:96:af,2019-12-14 13:16:46.889 UTC
242,3.9,Level 3,80:b0:3d:ba:91:b2,2019-12-27 00:35:20.119 UTC
243,3.9,Level 3,20:ee:28:d9:84:81,2019-12-06 16:42:03.705 UTC
244,3.9,Level 3,e4:b2:fb:80:74:7c,2019-12-03 20:54:43.667 UTC
245,3.9,Level 3,04:1b:6d:eb:df:a5,2019-12-10 13:19:36.518 UTC
246,3.9,Level 3,30:cb:f8:ac:81:c4,2019-12-11 09:42:51.386 UTC
247,3.9,Level 3,6c:c7:ec:90:a9:00,2019-12-29 06:40:31.398 UTC
248,3.9,Level 3,54:b8:0a:92:30:50,2019-12-30 05:09:36.461 UTC
249,3.9,Level 3,aa:40:31:35:9a:d7,2019-12-17 00:45:27.229 UTC
250,3.9,Level 3,c0:11:73:d3:8d:18,2019-12-03 10:04:59.347 UTC
251,3.9,Level 3,88:36:5f:ee:d3:5b,2019-12-11 19:54:36.319 UTC
252,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-29 09:21:57.256 UTC
253,3.9,Level 3,20:39:56:a8:b6:3e,2019-12-01 12:37:06.271 UTC
254,3.9,Level 3,dc:bf:e9:cc:d1:2e,2019-12-08 12:49:12.682 UTC
255,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-30 03:55:33.248 UTC
256,3.9,Level 3,f4:06:16:ed:8e:dd,2019-12-06 09:28:30.022 UTC
257,3.9,Level 3,7c:d6:61:f6:cb:d1,2019-12-08 16:44:55.162 UTC
258,3.9,Level 3,dc:35:f1:0c:8a:5f,2019-12-24 20:23:53.317 UTC
259,3.9,Level 3,48:a9:1c:57:46:e5,2019-12-26 17:44:28.255 UTC
260,3.9,Level 3,b8:94:36:9e:50:ae,2019-12-10 00:19:36.311 UTC
261,3.9,Level 3,6c:c7:ec:90:a9:00,2019-12-14 02:04:28.055 UTC
262,3.9,Level 3,04:52:f3:c9:18:f3,2019-12-25 18:32:43.28 UTC
263,3.9,Level 3,8c:fe:57:af:95:29,2019-12-04 12:30:14.891 UTC
264,3.9,Level 3,50:92:b9:3e:5b:a0,2019-12-29 06:05:36.238 UTC
265,3.9,Level 3,38:2d:d1:81:08:f3,2019-12-27 20:14:01.656 UTC
266,3.9,Level 3,7a:ae:a8:85:0e:d1,2019-12-28 01:35:57.129 UTC
267,3.9,Level 3,e8:e8:b7:8b:3b:3f,2019-12-02 22:49:58.111 UTC
268,3.9,Level 3,6a:04:45:bc:aa:ed,2019-12-05 02:33:47.165 UTC
269,3.9,Level 3,04:1b:6d:ae:04:1b,2019-12-11 10:39:55.279 UTC
270,3.9,Level 3,fc:64:3a:b2:46:84,2019-12-03 09:08:46.797 UTC
271,3.9,Level 3,fc:a6:67:c9:3d:88,2019-12-07 18:48:20.526 UTC
272,3.9,Level 3,8c:f1:12:74:22:03,2019-12-18 22:14:18.254 UTC
273,3.9,Level 3,00:05:16:60:87:2d,2019-12-19 16:59:34.309 UTC
274,3.9,Level 3,d0:77:14:13:48:c8,2019-12-05 10:42:24.837 UTC
275,3.9,Level 3,7c:8b:b5:d6:13:c1,2019-12-20 19:08:19.82 UTC
276,3.9,Level 3,7c:8b:b5:04:21:17,2019-12-05 14:40:54.216 UTC
277,3.9,Level 3,4a:1d:3f:a3:19:43,2019-12-11 17:15:51.612 UTC
278,3.9,Level 3,fc:64:3a:25:0a:56,2019-12-14 15:37:04.596 UTC
279,3.9,Level 3,7c:8b:b5:a3:a2:df,2019-12-15 16:32:35.222 UTC
280,3.9,Level 3,a8:96:75:f1:59:f8,2019-12-17 04:31:55.242 UTC
281,3.9,Level 3,74:2f:68:05:bf:b9,2019-12-04 15:37:26.271 UTC
282,3.9,Level 3,f4:37:b7:37:57:a9,2019-12-08 17:12:39.987 UTC
283,3.9,Level 3,3a:d1:0d:50:a0:b7,2019-12-12 22:08:16.586 UTC
284,3.9,Level 3,4a:c8:8d:b0:03:08,2019-12-23 06:55:59.72 UTC
285,3.9,Level 3,64:32:a8:12:b9:20,2019-12-12 12:54:11.695 UTC
